SSID,Signal Strength (dBm),MAC address,X Position,Y Position
USTH_Guest,-72,b8:50:01:db:75:32,26,1
USTH_Guest,-73,dc:b8:08:4c:3d:e2,26,1
USTH_Guest,-77,b8:50:01:db:75:22,26,1
USTH_Guest,-77,94:9b:2c:21:5f:62,26,1
USTH_Guest,-82,48:9b:d5:c5:e6:f2,26,1
USTH_Guest,-85,b8:50:01:db:64:82,26,1
USTH_Guest,-86,b8:50:01:db:68:32,26,1
USTH_MGMT,-70,94:9b:2c:21:5f:63,26,1
USTH_MGMT,-73,dc:b8:08:4c:3d:e3,26,1
USTH_MGMT,-69,b8:50:01:db:76:63,26,1
USTH_MGMT,-58,dc:b8:08:39:2f:23,26,1
USTH_MGMT,-59,b8:50:01:db:76:73,26,1
USTH_MGMT,-60,dc:b8:08:39:2f:33,26,1
USTH_MGMT,-66,b8:50:01:db:76:63,26,1
USTH_MGMT,-69,dc:b8:08:4c:3d:f3,26,1
USTH_MGMT,-71,b8:50:01:db:75:33,26,1
USTH_MGMT,-73,94:9b:2c:21:5f:63,26,1
USTH_MGMT,-82,b8:50:01:db:75:23,26,1
USTH_MGMT,-83,48:9b:d5:c5:e6:f3,26,1
USTH_MGMT,-83,b8:50:01:db:64:83,26,1
USTH_MGMT,-86,b8:50:01:db:68:33,26,1
USTH_Office,-70,dc:b8:08:4c:3d:e0,26,1
USTH_Office,-71,b8:50:01:db:76:60,26,1
USTH_Office,-71,94:9b:2c:21:5f:60,26,1
USTH_Office,-80,b8:50:01:db:75:20,26,1
USTH_Office,-57,dc:b8:08:39:2f:20,26,1
USTH_Office,-58,b8:50:01:db:76:70,26,1
USTH_Office,-60,dc:b8:08:39:2f:30,26,1
USTH_Office,-66,dc:b8:08:4c:3d:f0,26,1
USTH_Office,-70,b8:50:01:db:76:60,26,1
USTH_Office,-71,b8:50:01:db:75:30,26,1
USTH_Office,-79,b8:50:01:db:75:20,26,1
USTH_Office,-83,48:9b:d5:c5:e6:f0,26,1
USTH_Office,-86,b8:50:01:db:68:30,26,1
USTH_SA,-75,b4:75:0e:84:99:c0,26,1
USTH_SA,-72,b4:75:0e:84:99:c0,26,1
USTH_Student,-88,b8:50:01:db:64:81,26,1
USTH_Student,-70,dc:b8:08:4c:3d:e1,26,1
USTH_Student,-62,b8:50:01:db:76:61,26,1
USTH_Student,-64,dc:b8:08:39:2f:21,26,1
USTH_Student,-57,dc:b8:08:39:2f:21,26,1
USTH_Student,-59,b8:50:01:db:76:71,26,1
USTH_Student,-59,dc:b8:08:39:2f:31,26,1
USTH_Student,-66,dc:b8:08:4c:3d:f1,26,1
USTH_Student,-67,b8:50:01:db:76:61,26,1
USTH_Student,-71,b8:50:01:db:75:31,26,1
USTH_Student,-73,dc:b8:08:4c:3d:e1,26,1
USTH_Student,-82,b8:50:01:db:75:21,26,1
USTH_Student,-83,48:9b:d5:c5:e6:f1,26,1
USTH_Student,-86,b8:50:01:db:68:31,26,1
ICTLab,-72,a8:5b:f7:77:3f:e2,26,2
ICTLab,-63,a8:5b:f7:77:3f:f2,26,2
ICTLab,-67,a8:5b:f7:77:3f:e2,26,2
ICTLab 5GHz,-72,a8:5b:f7:77:3f:e0,26,2
ICTLab 5GHz,-62,a8:5b:f7:77:3f:f0,26,2
ICTLab 5GHz,-87,a8:5b:f7:77:3f:e0,26,2
ICTLab Guests,-72,a8:5b:f7:77:3f:e1,26,2
ICTLab Guests,-63,a8:5b:f7:77:3f:f1,26,2
ICTLab Guests,-64,a8:5b:f7:77:3f:e1,26,2
ICTLab Students,-72,a8:5b:f7:77:3f:e3,26,2
ICTLab Students,-62,a8:5b:f7:77:3f:f3,26,2
ICTLab Students,-67,a8:5b:f7:77:3f:e3,26,2
USTH_Guest,-69,b8:50:01:db:76:62,26,2
USTH_Guest,-60,dc:b8:08:39:2f:22,26,2
USTH_Guest,-57,b8:50:01:db:76:72,26,2
USTH_Guest,-59,b8:50:01:db:76:62,26,2
USTH_Guest,-62,dc:b8:08:39:2f:32,26,2
USTH_Guest,-62,dc:b8:08:39:2f:22,26,2
USTH_Guest,-66,dc:b8:08:4c:3d:f2,26,2
USTH_Guest,-73,b8:50:01:db:75:32,26,2
USTH_Guest,-73,b8:50:01:db:75:22,26,2
USTH_Guest,-79,b8:50:01:db:68:22,26,2
USTH_Guest,-83,48:9b:d5:c5:e6:f2,26,2
USTH_MGMT,-70,dc:b8:08:4c:3d:e3,26,2
USTH_MGMT,-57,dc:b8:08:39:2f:23,26,2
USTH_MGMT,-70,b8:50:01:db:76:63,26,2
USTH_MGMT,-57,b8:50:01:db:76:73,26,2
USTH_MGMT,-58,b8:50:01:db:76:63,26,2
USTH_MGMT,-62,dc:b8:08:39:2f:33,26,2
USTH_MGMT,-62,dc:b8:08:39:2f:23,26,2
USTH_MGMT,-66,dc:b8:08:4c:3d:f3,26,2
USTH_MGMT,-71,dc:b8:08:4c:3d:e3,26,2
USTH_MGMT,-73,b8:50:01:db:75:33,26,2
USTH_MGMT,-83,48:9b:d5:c5:e6:f3,26,2
USTH_Office,-68,b8:50:01:db:76:60,26,2
USTH_Office,-62,dc:b8:08:39:2f:20,26,2
USTH_Office,-82,b8:50:01:db:75:20,26,2
USTH_Office,-57,b8:50:01:db:76:70,26,2
USTH_Office,-59,b8:50:01:db:76:60,26,2
USTH_Office,-60,dc:b8:08:39:2f:20,26,2
USTH_Office,-60,dc:b8:08:39:2f:30,26,2
USTH_Office,-69,dc:b8:08:4c:3d:f0,26,2
USTH_Office,-73,b8:50:01:db:75:30,26,2
USTH_Office,-75,48:9b:d5:c5:67:80,26,2
USTH_Office,-78,b8:50:01:db:68:20,26,2
USTH_Office,-83,48:9b:d5:c5:e6:f0,26,2
USTH_SA,-66,b4:75:0e:84:99:c0,26,2
USTH_SA,-69,b4:75:0e:84:99:c0,26,2
USTH_Student,-82,b8:50:01:db:64:81,26,2
USTH_Student,-71,b8:50:01:db:76:61,26,2
USTH_Student,-58,dc:b8:08:39:2f:21,26,2
USTH_Student,-57,b8:50:01:db:76:71,26,2
USTH_Student,-60,b8:50:01:db:76:61,26,2
USTH_Student,-62,dc:b8:08:39:2f:31,26,2
USTH_Student,-62,dc:b8:08:39:2f:21,26,2
USTH_Student,-66,dc:b8:08:4c:3d:f1,26,2
USTH_Student,-73,b8:50:01:db:75:31,26,2
USTH_Student,-75,48:9b:d5:c5:67:81,26,2
USTH_Student,-75,b8:50:01:db:68:21,26,2
USTH_Student,-76,b8:50:01:db:64:81,26,2
USTH_Student,-84,48:9b:d5:c5:e6:f1,26,2
ICTLab,-62,a8:5b:f7:77:3f:e2,26,3
ICTLab,-60,a8:5b:f7:77:3f:f2,26,3
ICTLab,-63,a8:5b:f7:77:3f:e2,26,3
ICTLab 5GHz,-64,a8:5b:f7:77:3f:e0,26,3
ICTLab 5GHz,-60,a8:5b:f7:77:3f:f0,26,3
ICTLab 5GHz,-63,a8:5b:f7:77:3f:e0,26,3
ICTLab Guests,-62,a8:5b:f7:77:3f:e1,26,3
ICTLab Guests,-60,a8:5b:f7:77:3f:f1,26,3
ICTLab Guests,-62,a8:5b:f7:77:3f:e1,26,3
ICTLab Students,-62,a8:5b:f7:77:3f:e3,26,3
ICTLab Students,-60,a8:5b:f7:77:3f:f3,26,3
ICTLab Students,-63,a8:5b:f7:77:3f:e3,26,3
USTH_Guest,-77,94:9b:2c:21:5f:62,26,3
USTH_Guest,-66,dc:b8:08:4c:3d:e2,26,3
USTH_Guest,-63,b8:50:01:db:76:62,26,3
USTH_Guest,-51,dc:b8:08:39:2f:22,26,3
USTH_Guest,-59,b8:50:01:db:76:72,26,3
USTH_Guest,-60,dc:b8:08:39:2f:32,26,3
USTH_Guest,-61,b8:50:01:db:76:62,26,3
USTH_Guest,-63,dc:b8:08:4c:3d:e2,26,3
USTH_Guest,-65,dc:b8:08:4c:3d:f2,26,3
USTH_Guest,-73,b8:50:01:db:75:22,26,3
USTH_Guest,-76,b8:50:01:db:75:32,26,3
USTH_Guest,-79,48:9b:d5:c5:e6:f2,26,3
USTH_MGMT,-71,94:9b:2c:21:5f:63,26,3
USTH_MGMT,-50,dc:b8:08:39:2f:23,26,3
USTH_MGMT,-68,b8:50:01:db:76:63,26,3
USTH_MGMT,-57,dc:b8:08:39:2f:23,26,3
USTH_MGMT,-59,b8:50:01:db:76:73,26,3
USTH_MGMT,-60,dc:b8:08:39:2f:33,26,3
USTH_MGMT,-60,b8:50:01:db:76:63,26,3
USTH_MGMT,-62,dc:b8:08:4c:3d:e3,26,3
USTH_MGMT,-73,dc:b8:08:4c:3d:f3,26,3
USTH_MGMT,-74,b8:50:01:db:75:23,26,3
USTH_MGMT,-76,b8:50:01:db:75:33,26,3
USTH_MGMT,-80,48:9b:d5:c5:e6:f3,26,3
USTH_Office,-70,dc:b8:08:4c:3d:e0,26,3
USTH_Office,-61,b8:50:01:db:76:60,26,3
USTH_Office,-75,94:9b:2c:21:5f:60,26,3
USTH_Office,-50,dc:b8:08:39:2f:20,26,3
USTH_Office,-56,dc:b8:08:39:2f:30,26,3
USTH_Office,-59,b8:50:01:db:76:70,26,3
USTH_Office,-62,b8:50:01:db:76:60,26,3
USTH_Office,-66,dc:b8:08:4c:3d:f0,26,3
USTH_Office,-74,b8:50:01:db:75:20,26,3
USTH_Office,-76,b8:50:01:db:75:30,26,3
USTH_Office,-80,48:9b:d5:c5:e6:f0,26,3
USTH_Office,-81,48:9b:d5:c5:67:80,26,3
USTH_Office,-82,b8:50:01:db:64:80,26,3
USTH_Office,-85,94:9b:2c:21:6a:20,26,3
USTH_SA,-65,b4:75:0e:84:99:c0,26,3
USTH_Student,-77,94:9b:2c:21:5f:61,26,3
USTH_Student,-65,dc:b8:08:4c:3d:e1,26,3
USTH_Student,-64,b8:50:01:db:76:61,26,3
USTH_Student,-56,dc:b8:08:39:2f:21,26,3
USTH_Student,-59,b8:50:01:db:76:71,26,3
USTH_Student,-60,dc:b8:08:39:2f:31,26,3
USTH_Student,-60,b8:50:01:db:76:61,26,3
USTH_Student,-66,dc:b8:08:4c:3d:f1,26,3
USTH_Student,-74,b8:50:01:db:75:21,26,3
USTH_Student,-76,b8:50:01:db:75:31,26,3
USTH_Student,-80,48:9b:d5:c5:e6:f1,26,3
ICTLab,-79,a8:5b:f7:77:3f:e2,27,0
ICTLab,-70,a8:5b:f7:77:3f:e2,27,0
ICTLab 5GHz,-78,a8:5b:f7:77:3f:e0,27,0
ICTLab 5GHz,-70,a8:5b:f7:77:3f:e0,27,0
ICTLab Guests,-78,a8:5b:f7:77:3f:e1,27,0
ICTLab Guests,-71,a8:5b:f7:77:3f:e1,27,0
ICTLab Students,-69,a8:5b:f7:77:3f:e3,27,0
USTH_Guest,-65,b8:50:01:db:76:62,27,0
USTH_Guest,-83,b8:50:01:db:75:22,27,0
USTH_Guest,-64,dc:b8:08:39:2f:22,27,0
USTH_Guest,-65,dc:b8:08:39:2f:32,27,0
USTH_Guest,-66,dc:b8:08:4c:3d:f2,27,0
USTH_Guest,-67,b8:50:01:db:76:72,27,0
USTH_Guest,-67,dc:b8:08:39:2f:22,27,0
USTH_Guest,-70,b8:50:01:db:76:62,27,0
USTH_Guest,-78,b8:50:01:db:75:32,27,0
USTH_Guest,-79,b8:50:01:db:75:22,27,0
USTH_Guest,-81,dc:b8:08:4c:3d:e2,27,0
USTH_Guest,-81,48:9b:d5:c5:67:82,27,0
USTH_Guest,-85,48:9b:d5:c5:e6:f2,27,0
USTH_MGMT,-81,dc:b8:08:4c:3d:e3,27,0
USTH_MGMT,-64,dc:b8:08:39:2f:23,27,0
USTH_MGMT,-64,b8:50:01:db:76:63,27,0
USTH_MGMT,-65,dc:b8:08:39:2f:33,27,0
USTH_MGMT,-67,b8:50:01:db:76:73,27,0
USTH_MGMT,-68,dc:b8:08:39:2f:23,27,0
USTH_MGMT,-70,b8:50:01:db:76:63,27,0
USTH_MGMT,-73,dc:b8:08:4c:3d:f3,27,0
USTH_MGMT,-76,b8:50:01:db:75:23,27,0
USTH_MGMT,-78,b8:50:01:db:75:33,27,0
USTH_MGMT,-78,94:9b:2c:21:5f:63,27,0
USTH_MGMT,-78,dc:b8:08:4c:3d:e3,27,0
USTH_MGMT,-85,48:9b:d5:c5:e6:f3,27,0
USTH_Office,-65,b8:50:01:db:76:60,27,0
USTH_Office,-67,dc:b8:08:39:2f:20,27,0
USTH_Office,-83,b8:50:01:db:75:20,27,0
USTH_Office,-65,dc:b8:08:39:2f:30,27,0
USTH_Office,-67,dc:b8:08:4c:3d:f0,27,0
USTH_Office,-67,b8:50:01:db:76:70,27,0
USTH_Office,-68,dc:b8:08:39:2f:20,27,0
USTH_Office,-69,b8:50:01:db:76:60,27,0
USTH_Office,-77,dc:b8:08:4c:3d:e0,27,0
USTH_Office,-78,b8:50:01:db:75:30,27,0
USTH_Office,-78,94:9b:2c:21:5f:60,27,0
USTH_Office,-79,48:9b:d5:c5:67:80,27,0
USTH_Office,-82,b8:50:01:db:68:20,27,0
USTH_Office,-85,48:9b:d5:c5:e6:f0,27,0
USTH_SA,-67,b4:75:0e:84:99:c0,27,0
USTH_SA,-74,b4:75:0e:84:99:c0,27,0
USTH_Student,-64,b8:50:01:db:76:61,27,0
USTH_Student,-82,b8:50:01:db:75:21,27,0
USTH_Student,-65,dc:b8:08:39:2f:21,27,0
USTH_Student,-63,dc:b8:08:39:2f:31,27,0
USTH_Student,-66,dc:b8:08:4c:3d:f1,27,0
USTH_Student,-67,b8:50:01:db:76:71,27,0
USTH_Student,-67,dc:b8:08:39:2f:21,27,0
USTH_Student,-70,b8:50:01:db:76:61,27,0
USTH_Student,-77,b8:50:01:db:75:21,27,0
USTH_Student,-77,dc:b8:08:4c:3d:e1,27,0
USTH_Student,-78,b8:50:01:db:75:31,27,0
USTH_Student,-84,b8:50:01:db:68:21,27,0
USTH_Student,-85,48:9b:d5:c5:e6:f1,27,0
USTH_Student,-87,94:9b:2c:21:7c:61,27,0
ICTLab,-55,a8:5b:f7:77:3f:f2,27,1
ICTLab,-65,a8:5b:f7:77:3f:e2,27,1
ICTLab 5GHz,-61,a8:5b:f7:77:3f:e0,27,1
ICTLab 5GHz,-54,a8:5b:f7:77:3f:f0,27,1
ICTLab 5GHz,-65,a8:5b:f7:77:3f:e0,27,1
ICTLab Guests,-59,a8:5b:f7:77:3f:e1,27,1
ICTLab Guests,-54,a8:5b:f7:77:3f:f1,27,1
ICTLab Guests,-64,a8:5b:f7:77:3f:e1,27,1
ICTLab Students,-55,a8:5b:f7:77:3f:f3,27,1
ICTLab Students,-63,a8:5b:f7:77:3f:e3,27,1
USTH_404_5G,-83,28:6c:07:c7:26:04,27,1
USTH_Guest,-78,48:9b:d5:c5:67:82,27,1
USTH_Guest,-76,dc:b8:08:4c:3d:e2,27,1
USTH_Guest,-67,b8:50:01:db:76:62,27,1
USTH_Guest,-80,b8:50:01:db:75:22,27,1
USTH_Guest,-56,dc:b8:08:39:2f:22,27,1
USTH_Guest,-61,dc:b8:08:39:2f:32,27,1
USTH_Guest,-61,b8:50:01:db:76:72,27,1
USTH_Guest,-61,b8:50:01:db:76:62,27,1
USTH_Guest,-62,dc:b8:08:39:2f:22,27,1
USTH_Guest,-67,b8:50:01:db:75:32,27,1
USTH_Guest,-67,dc:b8:08:4c:3d:f2,27,1
USTH_Guest,-72,dc:b8:08:4c:3d:e2,27,1
USTH_Guest,-75,b8:50:01:db:75:22,27,1
USTH_Guest,-84,48:9b:d5:c5:e6:f2,27,1
USTH_MGMT,-84,b8:50:01:db:64:83,27,1
USTH_MGMT,-53,dc:b8:08:39:2f:23,27,1
USTH_MGMT,-80,b8:50:01:db:75:23,27,1
USTH_MGMT,-65,b8:50:01:db:76:63,27,1
USTH_MGMT,-59,dc:b8:08:39:2f:33,27,1
USTH_MGMT,-61,b8:50:01:db:76:73,27,1
USTH_MGMT,-61,b8:50:01:db:76:63,27,1
USTH_MGMT,-63,dc:b8:08:39:2f:23,27,1
USTH_MGMT,-67,b8:50:01:db:75:33,27,1
USTH_MGMT,-68,dc:b8:08:4c:3d:f3,27,1
USTH_MGMT,-72,dc:b8:08:4c:3d:e3,27,1
USTH_MGMT,-73,b8:50:01:db:75:23,27,1
USTH_MGMT,-83,48:9b:d5:c5:e6:f3,27,1
USTH_Office,-67,b8:50:01:db:76:60,27,1
USTH_Office,-78,94:9b:2c:21:5f:60,27,1
USTH_Office,-55,dc:b8:08:39:2f:20,27,1
USTH_Office,-76,b8:50:01:db:75:20,27,1
USTH_Office,-61,dc:b8:08:39:2f:30,27,1
USTH_Office,-61,b8:50:01:db:76:70,27,1
USTH_Office,-61,dc:b8:08:39:2f:20,27,1
USTH_Office,-63,b8:50:01:db:76:60,27,1
USTH_Office,-66,b8:50:01:db:75:30,27,1
USTH_Office,-71,dc:b8:08:4c:3d:f0,27,1
USTH_Office,-73,dc:b8:08:4c:3d:e0,27,1
USTH_Office,-77,b8:50:01:db:64:80,27,1
USTH_Office,-79,b8:50:01:db:68:20,27,1
USTH_Office,-82,48:9b:d5:c5:e6:f0,27,1
USTH_SA,-75,b4:75:0e:84:99:c0,27,1
USTH_SA,-69,b4:75:0e:84:99:c0,27,1
USTH_Student,-87,b8:50:01:db:64:81,27,1
USTH_Student,-68,b8:50:01:db:76:61,27,1
USTH_Student,-78,b8:50:01:db:75:21,27,1
USTH_Student,-51,dc:b8:08:39:2f:21,27,1
USTH_Student,-60,b8:50:01:db:76:61,27,1
USTH_Student,-58,dc:b8:08:39:2f:31,27,1
USTH_Student,-61,b8:50:01:db:76:71,27,1
USTH_Student,-67,b8:50:01:db:75:31,27,1
USTH_Student,-68,dc:b8:08:4c:3d:f1,27,1
USTH_Student,-72,b8:50:01:db:75:21,27,1
USTH_Student,-72,dc:b8:08:4c:3d:e1,27,1
USTH_Student,-83,48:9b:d5:c5:e6:f1,27,1
ICTLab,-61,a8:5b:f7:77:3f:f2,27,2
ICTLab,-68,a8:5b:f7:77:3f:e2,27,2
ICTLab 5GHz,-74,a8:5b:f7:77:3f:e0,27,2
ICTLab 5GHz,-61,a8:5b:f7:77:3f:f0,27,2
ICTLab 5GHz,-66,a8:5b:f7:77:3f:e0,27,2
ICTLab Guests,-61,a8:5b:f7:77:3f:f1,27,2
ICTLab Guests,-69,a8:5b:f7:77:3f:e1,27,2
ICTLab Students,-75,a8:5b:f7:77:3f:e3,27,2
ICTLab Students,-62,a8:5b:f7:77:3f:f3,27,2
ICTLab Students,-67,a8:5b:f7:77:3f:e3,27,2
USTH_Guest,-79,94:9b:2c:21:5f:62,27,2
USTH_Guest,-76,dc:b8:08:4c:3d:e2,27,2
USTH_Guest,-73,b8:50:01:db:76:62,27,2
USTH_Guest,-75,b8:50:01:db:75:22,27,2
USTH_Guest,-56,dc:b8:08:39:2f:22,27,2
USTH_Guest,-57,dc:b8:08:39:2f:22,27,2
USTH_Guest,-60,dc:b8:08:39:2f:32,27,2
USTH_Guest,-64,b8:50:01:db:76:72,27,2
USTH_Guest,-66,b8:50:01:db:76:62,27,2
USTH_Guest,-66,dc:b8:08:4c:3d:e2,27,2
USTH_Guest,-67,dc:b8:08:4c:3d:f2,27,2
USTH_Guest,-71,b8:50:01:db:75:32,27,2
USTH_Guest,-71,b8:50:01:db:75:22,27,2
USTH_Guest,-74,94:9b:2c:21:5f:62,27,2
USTH_Guest,-80,b8:50:01:db:68:22,27,2
USTH_Guest,-85,48:9b:d5:c5:e6:f2,27,2
USTH_MGMT,-71,dc:b8:08:4c:3d:e3,27,2
USTH_MGMT,-61,dc:b8:08:39:2f:23,27,2
USTH_MGMT,-77,b8:50:01:db:75:23,27,2
USTH_MGMT,-69,b8:50:01:db:76:63,27,2
USTH_MGMT,-55,dc:b8:08:39:2f:33,27,2
USTH_MGMT,-57,dc:b8:08:39:2f:23,27,2
USTH_MGMT,-63,b8:50:01:db:76:73,27,2
USTH_MGMT,-65,b8:50:01:db:76:63,27,2
USTH_MGMT,-70,b8:50:01:db:75:33,27,2
USTH_MGMT,-70,dc:b8:08:4c:3d:f3,27,2
USTH_MGMT,-73,b8:50:01:db:75:23,27,2
USTH_MGMT,-74,94:9b:2c:21:5f:63,27,2
USTH_MGMT,-80,b8:50:01:db:68:23,27,2
USTH_MGMT,-84,48:9b:d5:c5:e6:f3,27,2
USTH_Office,-76,dc:b8:08:4c:3d:e0,27,2
USTH_Office,-76,b8:50:01:db:76:60,27,2
USTH_Office,-60,dc:b8:08:39:2f:20,27,2
USTH_Office,-76,b8:50:01:db:75:20,27,2
USTH_Office,-58,dc:b8:08:39:2f:30,27,2
USTH_Office,-57,dc:b8:08:39:2f:20,27,2
USTH_Office,-64,b8:50:01:db:76:70,27,2
USTH_Office,-67,dc:b8:08:4c:3d:f0,27,2
USTH_Office,-67,b8:50:01:db:76:60,27,2
USTH_Office,-71,b8:50:01:db:75:30,27,2
USTH_Office,-80,b8:50:01:db:68:20,27,2
USTH_Office,-85,48:9b:d5:c5:e6:f0,27,2
USTH_SA,-77,b4:75:0e:84:99:c0,27,2
USTH_Student,-75,dc:b8:08:4c:3d:e1,27,2
USTH_Student,-73,b8:50:01:db:76:61,27,2
USTH_Student,-73,b8:50:01:db:75:21,27,2
USTH_Student,-61,dc:b8:08:39:2f:21,27,2
USTH_Student,-55,dc:b8:08:39:2f:31,27,2
USTH_Student,-60,dc:b8:08:39:2f:21,27,2
USTH_Student,-63,b8:50:01:db:76:71,27,2
USTH_Student,-66,dc:b8:08:4c:3d:f1,27,2
USTH_Student,-67,b8:50:01:db:76:61,27,2
USTH_Student,-67,dc:b8:08:4c:3d:e1,27,2
USTH_Student,-71,b8:50:01:db:75:31,27,2
USTH_Student,-79,b8:50:01:db:68:21,27,2
USTH_Student,-85,48:9b:d5:c5:e6:f1,27,2
ICTLab,-65,a8:5b:f7:77:3f:e2,27,3
ICTLab,-62,a8:5b:f7:77:3f:f2,27,3
ICTLab,-65,a8:5b:f7:77:3f:e2,27,3
ICTLab 5GHz,-61,a8:5b:f7:77:3f:e0,27,3
ICTLab 5GHz,-62,a8:5b:f7:77:3f:f0,27,3
ICTLab 5GHz,-66,a8:5b:f7:77:3f:e0,27,3
ICTLab Guests,-63,a8:5b:f7:77:3f:e1,27,3
ICTLab Guests,-62,a8:5b:f7:77:3f:f1,27,3
ICTLab Guests,-67,a8:5b:f7:77:3f:e1,27,3
ICTLab Students,-60,a8:5b:f7:77:3f:e3,27,3
ICTLab Students,-63,a8:5b:f7:77:3f:f3,27,3
ICTLab Students,-65,a8:5b:f7:77:3f:e3,27,3
USTH_Guest,-71,b8:50:01:db:76:62,27,3
USTH_Guest,-64,dc:b8:08:39:2f:22,27,3
USTH_Guest,-82,94:9b:2c:21:5f:62,27,3
USTH_Guest,-77,b8:50:01:db:75:22,27,3
USTH_Guest,-52,dc:b8:08:39:2f:32,27,3
USTH_Guest,-52,dc:b8:08:39:2f:22,27,3
USTH_Guest,-60,b8:50:01:db:76:72,27,3
USTH_Guest,-63,b8:50:01:db:76:62,27,3
USTH_Guest,-65,dc:b8:08:4c:3d:f2,27,3
USTH_Guest,-70,b8:50:01:db:75:22,27,3
USTH_Guest,-73,b8:50:01:db:75:32,27,3
USTH_Guest,-86,48:9b:d5:c5:e6:f2,27,3
USTH_MGMT,-58,dc:b8:08:39:2f:23,27,3
USTH_MGMT,-70,b8:50:01:db:76:63,27,3
USTH_MGMT,-81,48:9b:d5:c5:67:83,27,3
USTH_MGMT,-77,94:9b:2c:21:5f:63,27,3
USTH_MGMT,-79,b8:50:01:db:75:23,27,3
USTH_MGMT,-52,dc:b8:08:39:2f:33,27,3
USTH_MGMT,-52,dc:b8:08:39:2f:23,27,3
USTH_MGMT,-59,b8:50:01:db:76:73,27,3
USTH_MGMT,-62,b8:50:01:db:76:63,27,3
USTH_MGMT,-64,dc:b8:08:4c:3d:f3,27,3
USTH_MGMT,-69,b8:50:01:db:75:23,27,3
USTH_MGMT,-72,dc:b8:08:4c:3d:e3,27,3
USTH_MGMT,-73,b8:50:01:db:75:33,27,3
USTH_MGMT,-86,48:9b:d5:c5:e6:f3,27,3
USTH_Office,-66,b8:50:01:db:76:60,27,3
USTH_Office,-77,94:9b:2c:21:5f:60,27,3
USTH_Office,-59,dc:b8:08:39:2f:20,27,3
USTH_Office,-70,b8:50:01:db:75:20,27,3
USTH_Office,-51,dc:b8:08:39:2f:20,27,3
USTH_Office,-60,b8:50:01:db:76:70,27,3
USTH_Office,-62,dc:b8:08:39:2f:30,27,3
USTH_Office,-64,dc:b8:08:4c:3d:f0,27,3
USTH_Office,-64,b8:50:01:db:76:60,27,3
USTH_Office,-70,b8:50:01:db:75:20,27,3
USTH_Office,-70,dc:b8:08:4c:3d:e0,27,3
USTH_Office,-73,b8:50:01:db:75:30,27,3
USTH_Office,-86,48:9b:d5:c5:e6:f0,27,3
USTH_SA,-69,b4:75:0e:84:99:c0,27,3
USTH_SA,-65,b4:75:0e:84:99:c0,27,3
USTH_Student,-71,b8:50:01:db:76:61,27,3
USTH_Student,-57,dc:b8:08:39:2f:21,27,3
USTH_Student,-80,94:9b:2c:21:5f:61,27,3
USTH_Student,-72,b8:50:01:db:75:21,27,3
USTH_Student,-52,dc:b8:08:39:2f:31,27,3
USTH_Student,-53,dc:b8:08:39:2f:21,27,3
USTH_Student,-59,b8:50:01:db:76:71,27,3
USTH_Student,-63,b8:50:01:db:76:61,27,3
USTH_Student,-65,dc:b8:08:4c:3d:f1,27,3
USTH_Student,-70,b8:50:01:db:75:21,27,3
USTH_Student,-73,b8:50:01:db:75:31,27,3
USTH_Student,-81,94:9b:2c:21:5f:61,27,3
USTH_Student,-85,48:9b:d5:c5:e6:f1,27,3
ICTLab,-83,a8:5b:f7:77:3f:f2,28,-7
ICTLab,-85,a8:5b:f7:77:3f:f2,28,-7
ICTLab 5GHz,-83,a8:5b:f7:77:3f:f0,28,-7
ICTLab 5GHz,-84,a8:5b:f7:77:3f:f0,28,-7
ICTLab Guests,-83,a8:5b:f7:77:3f:f1,28,-7
ICTLab Guests,-84,a8:5b:f7:77:3f:e1,28,-7
ICTLab Guests,-86,a8:5b:f7:77:3f:f1,28,-7
ICTLab Students,-84,a8:5b:f7:77:3f:f3,28,-7
ICTLab Students,-85,a8:5b:f7:77:3f:f3,28,-7
USTH_Guest,-67,b8:50:01:db:76:62,28,-7
USTH_Guest,-68,b8:50:01:db:76:72,28,-7
USTH_Guest,-79,dc:b8:08:39:2f:22,28,-7
USTH_Guest,-80,dc:b8:08:39:2f:32,28,-7
USTH_Guest,-63,b8:50:01:db:76:72,28,-7
USTH_Guest,-67,b8:50:01:db:76:62,28,-7
USTH_Guest,-75,dc:b8:08:39:2f:22,28,-7
USTH_Guest,-83,dc:b8:08:39:2f:32,28,-7
USTH_MGMT,-67,b8:50:01:db:76:63,28,-7
USTH_MGMT,-68,b8:50:01:db:76:73,28,-7
USTH_MGMT,-79,dc:b8:08:39:2f:23,28,-7
USTH_MGMT,-80,dc:b8:08:39:2f:33,28,-7
USTH_MGMT,-63,b8:50:01:db:76:73,28,-7
USTH_MGMT,-67,b8:50:01:db:76:63,28,-7
USTH_MGMT,-75,dc:b8:08:39:2f:23,28,-7
USTH_MGMT,-83,dc:b8:08:39:2f:33,28,-7
USTH_Office,-66,b8:50:01:db:76:60,28,-7
USTH_Office,-67,b8:50:01:db:76:70,28,-7
USTH_Office,-79,dc:b8:08:39:2f:20,28,-7
USTH_Office,-80,dc:b8:08:39:2f:30,28,-7
USTH_Office,-83,b8:50:01:db:68:20,28,-7
USTH_Office,-64,b8:50:01:db:76:70,28,-7
USTH_Office,-67,b8:50:01:db:76:60,28,-7
USTH_Office,-76,dc:b8:08:39:2f:20,28,-7
USTH_Office,-83,dc:b8:08:39:2f:30,28,-7
